country,first_subdivision,latitude,longitude,project_category,project_type,vintage_year,nft_age,num_owners,avg_price,last_price,num_price_chg,nft_state
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,10,2,10.1213550925965,11.3633337363414,0,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,12,3,24.2734060010018,30.8179800269345,0,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,COOK_STV,0,5,3,20.0345952282062,24.0103716526209,1,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,HYDRO,0,17,3,18.6337588351512,19.7689643556903,0,N/A
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,15,1,9.32960075948888,10.1548563912058,2,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,WIND,0,14,3,15.2751752798321,19.1736107624311,2,N/A
RWA,N/A,-1.9646631,30.0644358,WASTE_MGMT,EMM_RED,0,21,1,-123456789,-123456789,0,N/A
MMR,N/A,17.1750495,95.9999652,FOREST_CONSERV,AGG_LAND_MGMT,0,15,2,23.5870175708275,22.6497597854224,2,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,12,1,22.0294301873325,19.3667325694051,1,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,COOK_STV,0,15,2,37.7189679186463,37.948584632578,1,N/A
FRA,N/A,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,13,3,25.0944693031577,25.4904522431786,0,N/A
MOZ,N/A,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,13,3,28.8031893728987,28.1188716602567,1,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,WATER,0,19,3,26.1066215522135,28.0652750585807,0,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,17,3,8.33504188414009,4.04543207222899,0,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,WIND,0,16,3,17.1647340087595,23.1553220835863,0,N/A
PER,N/A,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,15,1,-123456789,-123456789,0,N/A
GIN,N/A,10.7226226,-10.7083587,WASTE_MGMT,EMM_RED,0,7,2,10.068487706875,9.0935474184058,0,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,BIOGAS,0,14,1,-123456789,-123456789,0,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,WIND,0,19,5,17.9193060735379,16.6532674198317,0,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,HYDRO,0,12,3,17.7417063074296,17.6940327385813,0,N/A
IDN,N/A,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,18,1,-123456789,-123456789,0,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,BIOGAS,0,19,2,25.1629749140188,26.4898668028947,1,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,16,2,22.1265312286694,25.0704547558458,1,N/A
KEN,N/A,1.4419683,38.4313975,FOREST_CONSERV,AGG_LAND_MGMT,0,16,1,-123456789,-123456789,0,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,BIOGAS,0,15,5,35.5600904298916,29.9257209867819,3,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,SOLAR,0,14,2,14.9500513397304,16.8838707005266,2,N/A
GIN,N/A,10.7226226,-10.7083587,WASTE_MGMT,EMM_RED,0,12,2,8.55067100295045,5.45280398880477,0,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,18,2,19.0721804093302,14.726358844505,1,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,HYDRO,0,21,3,18.7084880063183,15.6450469735051,0,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,SOLAR,0,16,1,-123456789,-123456789,0,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,SOLAR,0,7,1,19.0258831905419,16.0723003132098,2,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,COOK_STV,0,16,2,35.2263305072797,32.4792257788281,2,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,BIOGAS,0,16,4,28.4814137736471,28.4225356897872,0,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,COOK_STV,0,17,2,14.3378119194425,7.48074227149872,1,N/A
BGR,N/A,42.6073975,25.4856617,FOREST_CONSERV,AGG_LAND_MGMT,0,11,2,21.1475252182047,19.7798442736487,0,N/A
FRA,N/A,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,22,3,22.4182167890556,21.2743635990436,1,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,COOK_STV,0,17,1,25.7969664689452,27.240852464743,2,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,SOLAR,0,16,1,-123456789,-123456789,0,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,15,1,-123456789,-123456789,0,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,WATER,0,19,4,36.9514419259516,36.1763678550823,2,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,12,3,8.80441533082539,11.6478976954111,2,N/A
IND,N/A,22.3511148,78.6677428,WASTE_MGMT,EMM_RED,0,17,1,-123456789,-123456789,0,N/A
FRA,N/A,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,19,1,22.4409696700215,16.2253745809017,3,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,WATER,0,6,4,24.5825227486027,18.1977083194218,0,N/A
RWA,N/A,-1.9646631,30.0644358,FOREST_CONSERV,AGG_LAND_MGMT,0,15,1,-123456789,-123456789,0,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,16,1,10.8125102606971,11.0099121022423,2,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,SOLAR,0,15,3,17.4136691007708,13.2172877181611,2,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,HYDRO,0,12,1,-123456789,-123456789,0,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,WATER,0,22,3,11.2298774947235,9.97164097527644,1,N/A
ETH,N/A,10.2116702,38.6521203,RENEW_ENERGY,WIND,0,23,2,14.1249902192054,9.18840358082896,0,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,15,3,25.5635925495699,26.4503557994179,0,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,COOK_STV,0,12,3,17.285306401932,18.1315206350154,1,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,WIND,0,16,3,16.8879363856482,22.7455441432599,1,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,16,3,22.8271197451858,21.3371149186853,0,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,WATER,0,16,1,18.2551260607608,21.1805599523017,1,N/A
PER,N/A,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,18,1,-123456789,-123456789,0,N/A
HND,N/A,15.2572432,-86.0755145,FOREST_CONSERV,AGG_LAND_MGMT,0,17,3,20.6710311845895,22.3963748886131,1,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,WATER,0,13,1,24.1824150433311,26.4352648449393,1,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,WIND,0,13,2,17.4190193597657,22.3863652608414,0,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,15,2,15.8920040643495,13.0040408020752,0,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,BIOGAS,0,12,3,34.5281010254788,28.743554248411,1,N/A
MOZ,N/A,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,18,1,-123456789,-123456789,0,N/A
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,15,1,-123456789,-123456789,0,N/A
KHM,N/A,12.5433216,104.8144914,WASTE_MGMT,EMM_RED,0,13,1,-123456789,-123456789,0,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,WIND,0,19,1,18.5125140571315,19.1916003832742,0,N/A
FRA,N/A,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,17,4,26.7846945336412,24.3710831711877,0,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,14,1,34.078920322734,31.6299209467413,3,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,SOLAR,0,19,1,-123456789,-123456789,0,N/A
GIN,N/A,10.7226226,-10.7083587,WASTE_MGMT,EMM_RED,0,12,1,-123456789,-123456789,0,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,BIOGAS,0,20,2,25.3988753743932,18.6181182209986,1,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,17,1,-123456789,-123456789,0,N/A
GBR,N/A,54.7023545,-3.2765753,WASTE_MGMT,EMM_RED,0,10,2,10.8590942936412,9.457779580896,1,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,HYDRO,0,11,1,-123456789,-123456789,0,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,16,2,21.4504260424772,17.6262317561096,2,N/A
PER,N/A,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,17,1,27.2592109004116,28.6407518794816,1,N/A
NIC,N/A,12.6090157,-85.2936911,WASTE_MGMT,EMM_RED,0,15,1,7.96582291288096,8.92375819114524,0,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,HYDRO,0,21,1,18.9557855997541,13.9900641426126,2,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,BIOGAS,0,11,2,34.6087016113418,28.4567591365914,2,N/A
MOZ,N/A,-19.302233,34.9144977,WASTE_MGMT,EMM_RED,0,15,1,-123456789,-123456789,0,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,16,3,16.1105843684121,15.3652717920532,0,N/A
IDN,N/A,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,11,2,10.0855840560603,7.83649577509461,0,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,15,1,-123456789,-123456789,0,N/A
FRA,N/A,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,14,2,7.64363094260161,8.90524236814448,1,N/A
MMR,N/A,17.1750495,95.9999652,FOREST_CONSERV,AGG_LAND_MGMT,0,21,2,24.8991078740067,22.6638361186663,0,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,SOLAR,0,10,1,-123456789,-123456789,0,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,14,2,17.093432389252,19.5548372865204,0,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,COOK_STV,0,23,2,33.4645632614289,29.8843169050418,1,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,SOLAR,0,16,3,16.0497494562917,13.9972304911824,0,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,BIOGAS,0,17,2,14.1728714836363,21.3410208953273,1,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,WIND,0,18,3,17.0428298556742,11.4753240055592,0,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,WIND,0,8,3,14.1707136257165,14.8140139729398,0,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,16,2,19.9573507356763,20.8221636640675,1,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,BIOGAS,0,9,3,27.6589350738231,27.3599304121399,0,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,13,1,25.9502314279856,26.9672313575078,1,N/A
KEN,N/A,1.4419683,38.4313975,FOREST_CONSERV,AGG_LAND_MGMT,0,18,2,21.8608829558111,25.2384023161012,0,N/A
KEN,N/A,1.4419683,38.4313975,FOREST_CONSERV,AGG_LAND_MGMT,0,27,2,18.845522191588,25.9475443775251,2,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,WIND,0,16,1,-123456789,-123456789,0,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,SOLAR,0,16,5,13.9795206195938,12.8242969091113,1,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,HYDRO,0,16,2,15.9853401014638,16.0060177898979,0,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,16,3,27.9247590456644,30.4718756836448,0,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,21,2,29.1150606195485,24.8300170832591,0,N/A
MMR,N/A,17.1750495,95.9999652,WASTE_MGMT,EMM_RED,0,21,2,13.7483823923627,9.05855803288563,0,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,12,1,26.9425244767621,29.5925847385447,1,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,17,1,16.213841013345,15.4904186130235,1,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,WIND,0,14,2,14.8705362658796,12.7847830908686,0,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,13,4,9.46099639207733,9.73103452616279,1,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,SOLAR,0,19,1,-123456789,-123456789,0,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,HYDRO,0,10,2,16.8392742603013,14.6577485411295,2,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,15,2,25.5001580341705,26.2110992213105,1,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,COOK_STV,0,11,4,34.4976458500646,32.7163654211522,1,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,COOK_STV,0,17,1,-123456789,-123456789,0,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,12,3,38.2098176253358,39.7384407515081,1,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,18,4,10.5968494779312,14.4670290304571,2,N/A
NIC,N/A,12.6090157,-85.2936911,WASTE_MGMT,EMM_RED,0,16,1,-123456789,-123456789,0,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,14,1,22.0632379806357,20.9487360287542,1,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,SOLAR,0,21,2,13.6585269957137,10.5674036211935,1,N/A
PER,N/A,-6.8699697,-75.0458515,WASTE_MGMT,EMM_RED,0,21,4,11.1886706155612,6.54808567914757,2,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,14,3,10.2847470989507,14.9144348523211,0,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,14,2,25.0746952731517,23.1621221869398,0,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,WIND,0,19,1,22.0639041783858,24.4893564745604,0,N/A
MOZ,N/A,-19.302233,34.9144977,WASTE_MGMT,EMM_RED,0,21,1,-123456789,-123456789,0,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,14,1,-123456789,-123456789,0,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,HYDRO,0,15,3,17.7068992988508,14.9829749447278,1,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,SOLAR,0,12,1,-123456789,-123456789,0,N/A
BGR,N/A,42.6073975,25.4856617,FOREST_CONSERV,AGG_LAND_MGMT,0,21,4,24.3728818731123,23.5325997160072,1,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,COOK_STV,0,15,2,35.3288138342712,33.1303222930985,3,N/A
GTM,N/A,15.5855545,-90.345759,FOREST_CONSERV,AGG_LAND_MGMT,0,9,4,21.3238299872017,21.7536692796248,2,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,14,3,11.1615306598129,9.5542122644668,0,N/A
GIN,N/A,10.7226226,-10.7083587,WASTE_MGMT,EMM_RED,0,13,1,8.88028125409752,3.50045678713513,1,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,WIND,0,13,3,15.4342548732343,17.4174231153432,1,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,COOK_STV,0,12,2,30.8729894111396,33.1392673561225,0,N/A
GBR,N/A,54.7023545,-3.2765753,WASTE_MGMT,EMM_RED,0,15,2,9.27355662280268,9.10389178112365,1,N/A
KHM,N/A,12.5433216,104.8144914,WASTE_MGMT,EMM_RED,0,10,2,8.830831964478,6.64841210906334,0,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,16,1,-123456789,-123456789,0,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,16,3,19.5739406910496,19.7963310492297,0,N/A
PER,N/A,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,14,1,-123456789,-123456789,0,N/A
BGR,N/A,42.6073975,25.4856617,FOREST_CONSERV,AGG_LAND_MGMT,0,20,1,-123456789,-123456789,0,N/A
IND,N/A,22.3511148,78.6677428,FOREST_CONSERV,AGG_LAND_MGMT,0,10,2,22.3266742386793,18.1648095980214,2,N/A
HND,N/A,15.2572432,-86.0755145,WASTE_MGMT,EMM_RED,0,16,3,8.18421599545324,5.07798840095127,0,N/A
GTM,N/A,15.5855545,-90.345759,FOREST_CONSERV,AGG_LAND_MGMT,0,12,2,15.6351583417194,14.6257312169075,2,N/A
FRA,N/A,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,22,2,12.7588084027454,14.8980404753362,0,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,COOK_STV,0,11,2,35.6777404419238,37.483683939115,1,N/A
MOZ,N/A,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,22,1,24.1630168939892,19.5088596539754,2,N/A
KHM,N/A,12.5433216,104.8144914,WASTE_MGMT,EMM_RED,0,14,1,-123456789,-123456789,0,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,WIND,0,15,3,15.2342192511037,18.4320827227279,2,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,WIND,0,16,2,19.3470612663526,18.2318704139981,1,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,SOLAR,0,14,1,13.0904036800964,8.34090161555371,1,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,14,1,-123456789,-123456789,0,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,HYDRO,0,13,2,18.2663436515753,21.5432776694596,0,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,19,3,11.2763317139781,7.19363345490347,1,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,14,1,11.0659490959807,13.4742545140763,2,N/A
IND,N/A,22.3511148,78.6677428,WASTE_MGMT,EMM_RED,0,11,1,-123456789,-123456789,0,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,WATER,0,23,2,16.8743067772764,19.5063171951607,1,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,BIOGAS,0,18,3,21.7716570944486,20.6649995861583,4,N/A
KHM,N/A,12.5433216,104.8144914,FOREST_CONSERV,AGG_LAND_MGMT,0,12,2,19.7380107668937,23.8735372767988,1,N/A
IND,N/A,22.3511148,78.6677428,WASTE_MGMT,EMM_RED,0,13,2,10.8870096189372,12.7531952507785,1,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,SOLAR,0,13,3,15.756587972923,14.909577793113,1,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,14,1,-123456789,-123456789,0,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,COOK_STV,0,14,2,37.4979949612783,28.5858365630558,0,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,12,1,24.4926869227271,21.3118094723121,2,N/A
IDN,N/A,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,14,2,6.88278893396192,4.03623936320803,1,N/A
PER,N/A,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,10,2,24.8430051037179,23.5333985393793,1,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,SOLAR,0,13,4,14.499355262065,11.6303727509633,1,N/A
RWA,N/A,-1.9646631,30.0644358,WASTE_MGMT,EMM_RED,0,9,2,13.131301849355,17.5925642633356,1,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,WATER,0,29,1,22.0331479957234,26.5186436656764,0,N/A
FRA,N/A,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,19,1,-123456789,-123456789,0,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,17,2,24.5113866650779,26.4255711690945,0,N/A
GIN,N/A,10.7226226,-10.7083587,WASTE_MGMT,EMM_RED,0,20,3,5.0107932133218,4.48876557462747,0,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,12,1,16.1188784396103,15.7158797777476,1,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,SOLAR,0,14,3,15.1253125139574,15.3781109853162,2,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,WATER,0,14,2,29.664403149635,26.965702832092,0,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,22,2,20.1698476030535,25.0628195782838,1,N/A
RWA,N/A,-1.9646631,30.0644358,WASTE_MGMT,EMM_RED,0,16,1,-123456789,-123456789,0,N/A
FRA,N/A,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,17,3,26.4691637938926,29.8988614926973,0,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,8,2,22.9958174866183,23.6843764633954,0,N/A
ETH,N/A,10.2116702,38.6521203,RENEW_ENERGY,HYDRO,0,9,2,16.2597188917136,18.05631642145,0,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,COOK_STV,0,21,2,13.0638020200632,9.43500924648662,1,N/A
IND,N/A,22.3511148,78.6677428,WASTE_MGMT,EMM_RED,0,11,5,12.3665005303013,10.6463734683842,1,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,HYDRO,0,12,1,18.7331220522347,17.8286094029471,1,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,SOLAR,0,19,2,15.472737899445,14.8159282903022,1,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,16,2,23.4618797699166,23.7411063442792,0,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,21,2,22.6885266797504,19.295960696877,0,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,COOK_STV,0,17,2,14.6994079717152,10.974664462774,0,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,BIOGAS,0,16,1,29.6493998359001,30.7677373938089,1,N/A
GTM,N/A,15.5855545,-90.345759,FOREST_CONSERV,AGG_LAND_MGMT,0,14,1,-123456789,-123456789,0,N/A
MMR,N/A,17.1750495,95.9999652,WASTE_MGMT,EMM_RED,0,20,2,9.33013262683375,10.2446856612052,0,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,BIOGAS,0,17,1,-123456789,-123456789,0,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,22,3,24.071528012985,27.1702167162165,0,N/A
GTM,N/A,15.5855545,-90.345759,FOREST_CONSERV,AGG_LAND_MGMT,0,14,1,-123456789,-123456789,0,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,COOK_STV,0,15,2,25.907977024918,25.0388553784619,0,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,SOLAR,0,16,2,15.9814468847201,15.1660633534502,0,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,18,1,15.1800354720254,17.3756417880941,1,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,WIND,0,18,2,17.9790663568039,20.1314708273861,1,N/A
IND,N/A,22.3511148,78.6677428,FOREST_CONSERV,AGG_LAND_MGMT,0,8,1,19.8108814936134,24.5503157723917,0,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,BIOGAS,0,19,2,30.971045441032,26.5405185565149,1,N/A
KEN,N/A,1.4419683,38.4313975,FOREST_CONSERV,AGG_LAND_MGMT,0,21,1,17.8184659680178,13.400598892612,0,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,25,3,14.5568654602334,18.2676675409061,1,N/A
NIC,N/A,12.6090157,-85.2936911,WASTE_MGMT,EMM_RED,0,21,3,10.7343476872287,11.1517519110143,0,N/A
KHM,N/A,12.5433216,104.8144914,WASTE_MGMT,EMM_RED,0,16,2,12.5369766875598,13.2607969793659,1,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,16,2,22.7047046146037,28.7325113455173,1,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,14,2,8.79247726102235,3.21112742681255,1,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,10,1,-123456789,-123456789,0,N/A
KHM,N/A,12.5433216,104.8144914,WASTE_MGMT,EMM_RED,0,18,1,10.959336814828,9.11686858358929,1,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,WATER,0,11,1,-123456789,-123456789,0,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,15,1,-123456789,-123456789,0,N/A
MOZ,N/A,-19.302233,34.9144977,WASTE_MGMT,EMM_RED,0,17,1,-123456789,-123456789,0,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,COOK_STV,0,13,2,15.5998925827151,17.8851809231826,3,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,HYDRO,0,21,3,21.2961171601104,21.1596091939115,1,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,BIOGAS,0,16,3,23.1397549551785,25.2935810854214,1,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,WATER,0,13,1,-123456789,-123456789,0,N/A
